HAL_reactionary;Contemporary Independence Party;;;;;;;;;;;;;x;;;;
HAL_liberal;Denizen League;;;;;;;;;;;;;x;;;;
HAL_liberal_2;Youth Foundation;;;;;;;;;;;;;x;;;;
HAL_liberal_3;New Undivided Union;;;;;;;;;;;;;x;;;;
HAL_anarcho_liberal;Liberal Formation;;;;;;;;;;;;;x;;;;
HAL_socialist;Respect Voice;;;;;;;;;;;;;x;;;;
HAL_communist;Undivided Community;;;;;;;;;;;;;x;;;;
HAL_fascist;Affinity Communion;;;;;;;;;;;;;x;;;;
ADA;Hestobrada;;;;;;;;;;;;x
ADA_ADJ;Hestobradan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
ADA_conservative;Western Administration Communion;;;;;;;;;;;;;x;;;;
ADA_conservative_2;Parliamentary People Community;;;;;;;;;;;;;x;;;;
ADA_reactionary;Moderate Good Will Formation;;;;;;;;;;;;;x;;;;
ADA_liberal;Contemporary Emancipation Alliance;;;;;;;;;;;;;x;;;;
ADA_liberal_2;Lawful Respect Union;;;;;;;;;;;;;x;;;;
ADA_anarcho_liberal;Defiance Party;;;;;;;;;;;;;x;;;;
ADA_socialist;Southern Red Union;;;;;;;;;;;;;x;;;;
ADA_communist;Integrity Party;;;;;;;;;;;;;x;;;;
ADA_fascist;Defiance Formation;;;;;;;;;;;;;x;;;;
NAK;Kginak;;;;;;;;;;;;x
NAK_ADJ;Kginian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
NAK_conservative;Prime State Community;;;;;;;;;;;;;x;;;;
NAK_reactionary;Organized Identity Coalition;;;;;;;;;;;;;x;;;;
NAK_liberal;Privilege Party;;;;;;;;;;;;;x;;;;
NAK_liberal_2;Liberal Community;;;;;;;;;;;;;x;;;;
NAK_anarcho_liberal;Global Patriot League;;;;;;;;;;;;;x;;;;
NAK_socialist;Justice Union;;;;;;;;;;;;;x;;;;
NAK_socialist_2;Advanced Administration Union;;;;;;;;;;;;;x;;;;
NAK_communist;Reconciliation Communion;;;;;;;;;;;;;x;;;;
NAK_fascist;Nation Community;;;;;;;;;;;;;x;;;;
LEN;Halfdalen;;;;;;;;;;;;x
LEN_ADJ;Halfdalian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
LEN_conservative;Independent Action Collective;;;;;;;;;;;;;x;;;;
LEN_conservative_2;International Administration Alliance;;;;;;;;;;;;;x;;;;
LEN_reactionary;Impartiality League;;;;;;;;;;;;;x;;;;
LEN_liberal;Administration Alliance;;;;;;;;;;;;;x;;;;
LEN_liberal_2;Moderate Nature League;;;;;;;;;;;;;x;;;;
LEN_anarcho_liberal;Affinity Party;;;;;;;;;;;;;x;;;;
LEN_socialist;People Collective;;;;;;;;;;;;;x;;;;
LEN_communist;Neo Working Class League;;;;;;;;;;;;;x;;;;
LEN_fascist;Black People Foundation;;;;;;;;;;;;;x;;;;
JAR;Jarnfort;;;;;;;;;;;;x
JAR_ADJ;Jarnfoian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
JAR_conservative;Modern Diligence Voice;;;;;;;;;;;;;x;;;;
JAR_reactionary;Social Earth Coalition;;;;;;;;;;;;;x;;;;
JAR_liberal;Egalitarian Defiance Community;;;;;;;;;;;;;x;;;;
JAR_anarcho_liberal;Independence Alliance;;;;;;;;;;;;;x;;;;
JAR_socialist;Family Communion;;;;;;;;;;;;;x;;;;
JAR_socialist_2;Denizen Collective;;;;;;;;;;;;;x;;;;
JAR_communist;Denizen Union;;;;;;;;;;;;;x;;;;
JAR_fascist;Industry Formation;;;;;;;;;;;;;x;;;;
VIC;Vica;;;;;;;;;;;;x
VIC_ADJ;Vican;;;;;;;;;;;;;x;;;;;;;;;;;;;;
VIC_conservative;Resistance League;;;;;;;;;;;;;x;;;;
VIC_reactionary;Young People Community;;;;;;;;;;;;;x;;;;
VIC_liberal;Law Voice;;;;;;;;;;;;;x;;;;
VIC_liberal_2;Universal Advancement Coalition;;;;;;;;;;;;;x;;;;
VIC_anarcho_liberal;Constitutional Liberal Union;;;;;;;;;;;;;x;;;;
VIC_socialist;Choice Foundation;;;;;;;;;;;;;x;;;;
VIC_socialist_2;Advanced Freedom Communion;;;;;;;;;;;;;x;;;;
VIC_communist;Unified Solidarity Union;;;;;;;;;;;;;x;;;;
VIC_fascist;Popular Labor Union;;;;;;;;;;;;;x;;;;
THE;Thesphenia;;;;;;;;;;;;x
THE_ADJ;Thesphenian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
THE_conservative;Industrial People Communion;;;;;;;;;;;;;x;;;;
THE_conservative_2;Northern Preservation Alliance;;;;;;;;;;;;;x;;;;
THE_reactionary;Protection Formation;;;;;;;;;;;;;x;;;;
THE_liberal;Independent Privilege Coalition;;;;;;;;;;;;;x;;;;
THE_anarcho_liberal;Trust League;;;;;;;;;;;;;x;;;;
THE_socialist;Integrity Communion;;;;;;;;;;;;;x;;;;
THE_communist;Diligence Alliance;;;;;;;;;;;;;x;;;;
THE_fascist;Advancement Community;;;;;;;;;;;;;x;;;;
PIG;Piguatyba;;;;;;;;;;;;x
PIG_ADJ;Piguatyban;;;;;;;;;;;;;x;;;;;;;;;;;;;;
PIG_conservative;Diligence Community;;;;;;;;;;;;;x;;;;
PIG_conservative_2;Nationalist Alliance;;;;;;;;;;;;;x;;;;
PIG_reactionary;Motherland League;;;;;;;;;;;;;x;;;;
PIG_liberal;Constitutional Advancement Foundation;;;;;;;;;;;;;x;;;;
PIG_anarcho_liberal;Common Action Union;;;;;;;;;;;;;x;;;;
PIG_socialist;Earth Voice;;;;;;;;;;;;;x;;;;
PIG_socialist_2;Unified Science League;;;;;;;;;;;;;x;;;;
PIG_communist;Reformation Movement;;;;;;;;;;;;;x;;;;
PIG_fascist;Prosperity Group;;;;;;;;;;;;;x;;;;
OLY;Olythethos;;;;;;;;;;;;x
OLY_ADJ;Olythethian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
OLY_conservative;Voter Voice;;;;;;;;;;;;;x;;;;
OLY_conservative_2;Sovereign Loyalist Party;;;;;;;;;;;;;x;;;;
OLY_reactionary;Undivided Union;;;;;;;;;;;;;x;;;;
OLY_liberal;Mystic Nature Alliance;;;;;;;;;;;;;x;;;;
OLY_anarcho_liberal;Impartiality Collective;;;;;;;;;;;;;x;;;;
OLY_socialist;New State Voice;;;;;;;;;;;;;x;;;;
OLY_communist;Citizens Coalition;;;;;;;;;;;;;x;;;;
OLY_fascist;Southern Builders Voice;;;;;;;;;;;;;x;;;;
ZOS;Zosui;;;;;;;;;;;;x
ZOS_ADJ;Zosuian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
ZOS_conservative;Solidarity Union;;;;;;;;;;;;;x;;;;
ZOS_reactionary;Honesty Voice;;;;;;;;;;;;;x;;;;
ZOS_liberal;Law Party;;;;;;;;;;;;;x;;;;
ZOS_liberal_2;Western Honesty Group;;;;;;;;;;;;;x;;;;
ZOS_anarcho_liberal;Resistance Formation;;;;;;;;;;;;;x;;;;
ZOS_socialist;Progressive Labor League;;;;;;;;;;;;;x;;;;
ZOS_socialist_2;World Diligence Voice;;;;;;;;;;;;;x;;;;
ZOS_communist;Global Industry Movement;;;;;;;;;;;;;x;;;;
ZOS_fascist;Modern State Formation;;;;;;;;;;;;;x;;;;
YPE;Ypepebaguara;;;;;;;;;;;;x
YPE_ADJ;Ypepebaguaran;;;;;;;;;;;;;x;;;;;;;;;;;;;;
YPE_conservative;Southern Honesty Collective;;;;;;;;;;;;;x;;;;
YPE_conservative_2;Advanced Law Voice;;;;;;;;;;;;;x;;;;
YPE_reactionary;Identity Party;;;;;;;;;;;;;x;;;;
YPE_liberal;Liberal Alliance;;;;;;;;;;;;;x;;;;
YPE_liberal_2;People League;;;;;;;;;;;;;x;;;;
YPE_anarcho_liberal;Reconciliation Union;;;;;;;;;;;;;x;;;;
YPE_socialist;World Advancement Communion;;;;;;;;;;;;;x;;;;
YPE_socialist_3;Prohibition Alliance;;;;;;;;;;;;;x;;;;
YPE_communist;Reconciliation Communion;;;;;;;;;;;;;x;;;;
YPE_fascist;First Appreciation Formation;;;;;;;;;;;;;x;;;;
MAA;Maassezijl;;;;;;;;;;;;x
MAA_ADJ;Maasseziian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
MAA_conservative;Traditional Identity Group;;;;;;;;;;;;;x;;;;
MAA_conservative_2;Conservative Justice Formation;;;;;;;;;;;;;x;;;;
MAA_reactionary;Administration Foundation;;;;;;;;;;;;;x;;;;
MAA_liberal;Choice Party;;;;;;;;;;;;;x;;;;
MAA_liberal_2;Reconciliation Movement;;;;;;;;;;;;;x;;;;
MAA_anarcho_liberal;Liberty Group;;;;;;;;;;;;;x;;;;
MAA_socialist;Action Alliance;;;;;;;;;;;;;x;;;;
MAA_communist;Organized Emancipation Movement;;;;;;;;;;;;;x;;;;
MAA_fascist;Sovereign Nationalist Group;;;;;;;;;;;;;x;;;;
RUG;Bredesbrug;;;;;;;;;;;;x
RUG_ADJ;Bredesbrian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
RUG_conservative;Advancement Union;;;;;;;;;;;;;x;;;;
RUG_reactionary;Eastern Solidarity Communion;;;;;;;;;;;;;x;;;;
RUG_liberal;Democratic Prosperity Voice;;;;;;;;;;;;;x;;;;
RUG_liberal_2;Abolition Foundation;;;;;;;;;;;;;x;;;;
RUG_anarcho_liberal;International Trust Community;;;;;;;;;;;;;x;;;;
RUG_socialist;Diligence League;;;;;;;;;;;;;x;;;;
RUG_communist;Left Wing Group;;;;;;;;;;;;;x;;;;
RUG_fascist;Segregation Alliance;;;;;;;;;;;;;x;;;;
SAS;Sasreny;;;;;;;;;;;;x
SAS_ADJ;Sasrenyan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
SAS_conservative;Honesty Union;;;;;;;;;;;;;x;;;;
SAS_conservative_2;Loyalist Union;;;;;;;;;;;;;x;;;;
SAS_reactionary;Prohibition Collective;;;;;;;;;;;;;x;;;;
SAS_liberal;Preservation Community;;;;;;;;;;;;;x;;;;
SAS_liberal_2;Contemporary People Coalition;;;;;;;;;;;;;x;;;;
SAS_anarcho_liberal;Trust Alliance;;;;;;;;;;;;;x;;;;
SAS_socialist;Freedom Alliance;;;;;;;;;;;;;x;;;;
SAS_socialist_2;Progress Movement;;;;;;;;;;;;;x;;;;
SAS_communist;Agrarian Reformation Alliance;;;;;;;;;;;;;x;;;;
SAS_fascist;Civic Reformation League;;;;;;;;;;;;;x;;;;
AKD;Salabrada;;;;;;;;;;;;x
AKD_ADJ;Salabradan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
AKD_conservative;Action Community;;;;;;;;;;;;;x;;;;
AKD_reactionary;Western People Community;;;;;;;;;;;;;x;;;;
AKD_liberal;Denizen Union;;;;;;;;;;;;;x;;;;
AKD_liberal_2;Popular Reformation Party;;;;;;;;;;;;;x;;;;
AKD_anarcho_liberal;Reformation Movement;;;;;;;;;;;;;x;;;;
AKD_socialist;Advancement Community;;;;;;;;;;;;;x;;;;
AKD_communist;Defiance Collective;;;;;;;;;;;;;x;;;;
AKD_fascist;Theocratic Solidarity Alliance;;;;;;;;;;;;;x;;;;
TVF;Rhomemon;;;;;;;;;;;;x
TVF_ADJ;Rhomemian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
TVF_conservative;Earth Movement;;;;;;;;;;;;;x;;;;
TVF_conservative_2;Resistance League;;;;;;;;;;;;;x;;;;
TVF_reactionary;International Diligence Alliance;;;;;;;;;;;;;x;;;;
TVF_liberal;Young State Union;;;;;;;;;;;;;x;;;;
TVF_liberal_2;Privilege Alliance;;;;;;;;;;;;;x;;;;
TVF_anarcho_liberal;Justice Movement;;;;;;;;;;;;;x;;;;
TVF_socialist;Liberty Community;;;;;;;;;;;;;x;;;;
TVF_socialist_2;Permanent Earth Foundation;;;;;;;;;;;;;x;;;;
TVF_communist;Respect Formation;;;;;;;;;;;;;x;;;;
TVF_fascist;Modern Rehabilitation Union;;;;;;;;;;;;;x;;;;
GON;Glyuggon;;;;;;;;;;;;x
GON_ADJ;Glyuggian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
GON_conservative;Trade Union;;;;;;;;;;;;;x;;;;
GON_conservative_2;Affinity League;;;;;;;;;;;;;x;;;;
GON_reactionary;Undivided Party;;;;;;;;;;;;;x;;;;
GON_liberal;Honesty Community;;;;;;;;;;;;;x;;;;
GON_anarcho_liberal;Resistance Movement;;;;;;;;;;;;;x;;;;
GON_socialist;Leading Law Union;;;;;;;;;;;;;x;;;;
GON_communist;Youth League;;;;;;;;;;;;;x;;;;
GON_fascist;Organized Action Movement;;;;;;;;;;;;;x;;;;
HSL;Binh Ninh;;;;;;;;;;;;x
HSL_ADJ;Binh Niian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
HSL_conservative;Mystic Self-Defense Union;;;;;;;;;;;;;x;;;;
HSL_conservative_2;Common Right Wing Union;;;;;;;;;;;;;x;;;;
HSL_reactionary;Neo Citizens Coalition;;;;;;;;;;;;;x;;;;
HSL_liberal;Earth Party;;;;;;;;;;;;;x;;;;
HSL_liberal_2;Advanced Diligence Community;;;;;;;;;;;;;x;;;;
HSL_anarcho_liberal;Earth Alliance;;;;;;;;;;;;;x;;;;
HSL_socialist;Advancement League;;;;;;;;;;;;;x;;;;
HSL_socialist_2;Western Action Formation;;;;;;;;;;;;;x;;;;
HSL_communist;International Undivided Communion;;;;;;;;;;;;;x;;;;
HSL_fascist;People Voice;;;;;;;;;;;;;x;;;;
BAN;Banaszereny;;;;;;;;;;;;x
BAN_ADJ;Banaszerenyan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
BAN_conservative;Honesty Group;;;;;;;;;;;;;x;;;;
BAN_reactionary;Sovereign Nationalist Alliance;;;;;;;;;;;;;x;;;;
BAN_liberal;Good Will Alliance;;;;;;;;;;;;;x;;;;
BAN_liberal_2;Administration Union;;;;;;;;;;;;;x;;;;
BAN_liberal_3;Administration Foundation;;;;;;;;;;;;;x;;;;
BAN_anarcho_liberal;Unified Liberal League;;;;;;;;;;;;;x;;;;
BAN_socialist;Independent Prohibition Voice;;;;;;;;;;;;;x;;;;
BAN_communist;Progressive Integrity Party;;;;;;;;;;;;;x;;;;
BAN_fascist;Progressive Preservation Formation;;;;;;;;;;;;;x;;;;
XON;Xonak;;;;;;;;;;;;x
XON_ADJ;Xonian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
XON_conservative;Nation Formation;;;;;;;;;;;;;x;;;;
XON_conservative_2;Neo State Party;;;;;;;;;;;;;x;;;;
XON_reactionary;Affinity Group;;;;;;;;;;;;;x;;;;
XON_liberal;Solidarity Coalition;;;;;;;;;;;;;x;;;;
XON_liberal_2;Honesty Voice;;;;;;;;;;;;;x;;;;
XON_anarcho_liberal;Diligence Party;;;;;;;;;;;;;x;;;;
XON_socialist;Northern Workers Alliance;;;;;;;;;;;;;x;;;;
XON_communist;Liberation Party;;;;;;;;;;;;;x;;;;
XON_fascist;Impartiality Union;;;;;;;;;;;;;x;;;;
ODO;Zodo;;;;;;;;;;;;x
ODO_ADJ;Zoan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
ODO_conservative;Nation League;;;;;;;;;;;;;x;;;;
ODO_reactionary;Patriotic Independence Collective;;;;;;;;;;;;;x;;;;
ODO_liberal;Law Foundation;;;;;;;;;;;;;x;;;;
ODO_liberal_2;Western Citizens Formation;;;;;;;;;;;;;x;;;;
ODO_anarcho_liberal;Solidarity Voice;;;;;;;;;;;;;x;;;;
ODO_socialist;Administration Formation;;;;;;;;;;;;;x;;;;
ODO_socialist_2;Working Class Formation;;;;;;;;;;;;;x;;;;
ODO_communist;Labor Communion;;;;;;;;;;;;;x;;;;
ODO_fascist;Nature Foundation;;;;;;;;;;;;;x;;;;
OOL;Tuy Chau;;;;;;;;;;;;x
OOL_ADJ;Tuy Chauan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
OOL_conservative;Trust League;;;;;;;;;;;;;x;;;;
OOL_conservative_2;Preservation Party;;;;;;;;;;;;;x;;;;
OOL_reactionary;Defiance League;;;;;;;;;;;;;x;;;;
OOL_liberal;Unified Affinity Group;;;;;;;;;;;;;x;;;;
OOL_liberal_2;Left Wing Union;;;;;;;;;;;;;x;;;;
OOL_anarcho_liberal;Golden Self-Defense Alliance;;;;;;;;;;;;;x;;;;
OOL_socialist;Global Defiance Collective;;;;;;;;;;;;;x;;;;
OOL_socialist_2;Northern Earth Union;;;;;;;;;;;;;x;;;;
OOL_communist;Advanced Communist Collective;;;;;;;;;;;;;x;;;;
OOL_fascist;Young State Formation;;;;;;;;;;;;;x;;;;
UAN;Binh Xuan;;;;;;;;;;;;x
UAN_ADJ;Binh Xuian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
UAN_conservative;Contemporary Nature Community;;;;;;;;;;;;;x;;;;
UAN_conservative_2;Law League;;;;;;;;;;;;;x;;;;
UAN_reactionary;Agrarian Preservation Formation;;;;;;;;;;;;;x;;;;
UAN_liberal;Affinity Movement;;;;;;;;;;;;;x;;;;
UAN_liberal_2;Appreciation Voice;;;;;;;;;;;;;x;;;;
UAN_anarcho_liberal;Reconciliation Community;;;;;;;;;;;;;x;;;;
UAN_socialist;Independent Good Will Union;;;;;;;;;;;;;x;;;;
UAN_communist;First Honesty Community;;;;;;;;;;;;;x;;;;
UAN_fascist;Unity Collective;;;;;;;;;;;;;x;;;;
HER;Hertigkyrka;;;;;;;;;;;;x
HER_ADJ;Hertigkyrkan;;;;;;;;;;;;;x;;;;;;;;;;;;;;
HER_conservative;Honesty Foundation;;;;;;;;;;;;;x;;;;
HER_conservative_2;Fatherland Formation;;;;;;;;;;;;;x;;;;
HER_reactionary;Democratic Administration Voice;;;;;;;;;;;;;x;;;;
HER_liberal;Republican Emancipation Coalition;;;;;;;;;;;;;x;;;;
HER_liberal_2;Privilege Alliance;;;;;;;;;;;;;x;;;;
HER_anarcho_liberal;Solidarity League;;;;;;;;;;;;;x;;;;
HER_socialist;Advanced Good Will League;;;;;;;;;;;;;x;;;;
HER_socialist_2;Lawful Reformation Foundation;;;;;;;;;;;;;x;;;;
HER_communist;Agrarian Integrity Coalition;;;;;;;;;;;;;x;;;;
HER_fascist;Trust Formation;;;;;;;;;;;;;x;;;;
YOK;Vasagynyok;;;;;;;;;;;;x
YOK_ADJ;Vasagynyian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
YOK_conservative;New Privilege Communion;;;;;;;;;;;;;x;;;;
YOK_conservative_2;Leading Protection League;;;;;;;;;;;;;x;;;;
YOK_reactionary;Family Alliance;;;;;;;;;;;;;x;;;;
YOK_liberal;Equality Movement;;;;;;;;;;;;;x;;;;
YOK_anarcho_liberal;Progressive Patriot Union;;;;;;;;;;;;;x;;;;
YOK_socialist;Common Red Formation;;;;;;;;;;;;;x;;;;
YOK_communist;People's Patriot Union;;;;;;;;;;;;;x;;;;
YOK_fascist;Civic Respect League;;;;;;;;;;;;;x;;;;
MIR;Mirkaggon;;;;;;;;;;;;x
MIR_ADJ;Mirkaggian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
MIR_conservative;Neo Honesty Community;;;;;;;;;;;;;x;;;;
MIR_reactionary;Loyalist Communion;;;;;;;;;;;;;x;;;;
MIR_liberal;Parliamentary People Group;;;;;;;;;;;;;x;;;;
MIR_liberal_2;Constitutional Respect Formation;;;;;;;;;;;;;x;;;;
MIR_anarcho_liberal;Resistance Alliance;;;;;;;;;;;;;x;;;;
MIR_socialist;Freedom Community;;;;;;;;;;;;;x;;;;
MIR_communist;Builders Coalition;;;;;;;;;;;;;x;;;;
MIR_fascist;Identity Foundation;;;;;;;;;;;;;x;;;;
QFJ;Farkatelavaros;;;;;;;;;;;;x
QFJ_ADJ;Farkatelavarian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
QFJ_conservative;State Collective;;;;;;;;;;;;;x;;;;
QFJ_conservative_2;Northern Family Coalition;;;;;;;;;;;;;x;;;;
QFJ_conservative_3;Western Impartiality Group;;;;;;;;;;;;;x;;;;
QFJ_reactionary;Mystic State League;;;;;;;;;;;;;x;;;;
QFJ_liberal;Western Solidarity Group;;;;;;;;;;;;;x;;;;
QFJ_liberal_2;Appreciation Community;;;;;;;;;;;;;x;;;;
QFJ_anarcho_liberal;Young Identity Party;;;;;;;;;;;;;x;;;;
QFJ_socialist;Liberty Communion;;;;;;;;;;;;;x;;;;
QFJ_communist;Republican Fatherland Formation;;;;;;;;;;;;;x;;;;
QFJ_fascist;Civic Unity Community;;;;;;;;;;;;;x;;;;
LDR;Gullskjoldr;;;;;;;;;;;;x
LDR_ADJ;Gullskjolian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
LDR_conservative;Neo Unity Movement;;;;;;;;;;;;;x;;;;
LDR_conservative_3;First Household League;;;;;;;;;;;;;x;;;;
LDR_reactionary;Good Will Movement;;;;;;;;;;;;;x;;;;
LDR_liberal;Preservation Union;;;;;;;;;;;;;x;;;;
LDR_liberal_2;Voter Coalition;;;;;;;;;;;;;x;;;;
LDR_anarcho_liberal;Common Trust Movement;;;;;;;;;;;;;x;;;;
LDR_socialist;Universal Progress Community;;;;;;;;;;;;;x;;;;
LDR_communist;Independence Movement;;;;;;;;;;;;;x;;;;
LDR_fascist;Future Trust Collective;;;;;;;;;;;;;x;;;;
EZU;Ezupest;;;;;;;;;;;;x
EZU_ADJ;Ezupeian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
EZU_conservative;Solidarity Voice;;;;;;;;;;;;;x;;;;
EZU_conservative_2;Trade Foundation;;;;;;;;;;;;;x;;;;
EZU_reactionary;United Appreciation Party;;;;;;;;;;;;;x;;;;
EZU_liberal;Earth Communion;;;;;;;;;;;;;x;;;;
EZU_liberal_2;Democratic Respect Coalition;;;;;;;;;;;;;x;;;;
EZU_anarcho_liberal;Global Reformation Collective;;;;;;;;;;;;;x;;;;
EZU_socialist;Republican Administration Party;;;;;;;;;;;;;x;;;;
EZU_communist;Liberty League;;;;;;;;;;;;;x;;;;
EZU_fascist;Respect Foundation;;;;;;;;;;;;;x;;;;
NIJ;Nijsterweg;;;;;;;;;;;;x
NIJ_ADJ;Nijsterwian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
NIJ_conservative;Protection Coalition;;;;;;;;;;;;;x;;;;
NIJ_reactionary;Law Voice;;;;;;;;;;;;;x;;;;
NIJ_liberal;World Undivided Community;;;;;;;;;;;;;x;;;;
NIJ_anarcho_liberal;Resistance Communion;;;;;;;;;;;;;x;;;;
NIJ_socialist;Future Advancement Union;;;;;;;;;;;;;x;;;;
NIJ_socialist_2;Eastern Action Voice;;;;;;;;;;;;;x;;;;
NIJ_communist;Leading Patriot Community;;;;;;;;;;;;;x;;;;
NIJ_fascist;Unconditional Affinity League;;;;;;;;;;;;;x;;;;
OUW;Ijssgouw;;;;;;;;;;;;x
OUW_ADJ;Ijssgoian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
OUW_conservative;Rehabilitation Formation;;;;;;;;;;;;;x;;;;
OUW_conservative_2;United Identity Group;;;;;;;;;;;;;x;;;;
OUW_reactionary;Neo Builders Collective;;;;;;;;;;;;;x;;;;
OUW_liberal;Builders Foundation;;;;;;;;;;;;;x;;;;
OUW_liberal_2;Neo Resistance Voice;;;;;;;;;;;;;x;;;;
OUW_anarcho_liberal;Undivided Coalition;;;;;;;;;;;;;x;;;;
OUW_socialist;Modern Affinity Union;;;;;;;;;;;;;x;;;;
OUW_socialist_2;Lawful Undivided Coalition;;;;;;;;;;;;;x;;;;
OUW_communist;Honesty Collective;;;;;;;;;;;;;x;;;;
OUW_fascist;Fascist Collective;;;;;;;;;;;;;x;;;;
MAS;Kokegymas;;;;;;;;;;;;x
MAS_ADJ;Kokegymian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
MAS_conservative;Republican Unity Party;;;;;;;;;;;;;x;;;;
MAS_reactionary;Neo Nationalist Coalition;;;;;;;;;;;;;x;;;;
MAS_liberal;Appreciation Formation;;;;;;;;;;;;;x;;;;
MAS_liberal_2;Prosperity Coalition;;;;;;;;;;;;;x;;;;
MAS_anarcho_liberal;Citizens Movement;;;;;;;;;;;;;x;;;;
MAS_socialist;Integrity Collective;;;;;;;;;;;;;x;;;;
MAS_communist;Prosperity Party;;;;;;;;;;;;;x;;;;
MAS_fascist;Fatherland Alliance;;;;;;;;;;;;;x;;;;
THO;Thornborg;;;;;;;;;;;;x
THO_ADJ;Thornboian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
THO_conservative;New Administration Party;;;;;;;;;;;;;x;;;;
THO_reactionary;World Prosperity Collective;;;;;;;;;;;;;x;;;;
THO_liberal;World Freedom Voice;;;;;;;;;;;;;x;;;;
THO_liberal_2;Trade League;;;;;;;;;;;;;x;;;;
THO_anarcho_liberal;Neo Advancement Alliance;;;;;;;;;;;;;x;;;;
THO_socialist;Defiance Voice;;;;;;;;;;;;;x;;;;
THO_communist;Self-Defense Collective;;;;;;;;;;;;;x;;;;
THO_fascist;Northern Action Party;;;;;;;;;;;;;x;;;;
VIN;Kraftfullportvin;;;;;;;;;;;;x
VIN_ADJ;Kraftfullportvian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
VIN_conservative;Traditional Advancement Alliance;;;;;;;;;;;;;x;;;;
VIN_conservative_2;Affinity Collective;;;;;;;;;;;;;x;;;;
VIN_reactionary;Patriotic Action Formation;;;;;;;;;;;;;x;;;;
VIN_liberal;Solidarity Alliance;;;;;;;;;;;;;x;;;;
VIN_liberal_2;Honesty Formation;;;;;;;;;;;;;x;;;;
VIN_anarcho_liberal;Western Patriot Collective;;;;;;;;;;;;;x;;;;
VIN_socialist;Western Advancement Formation;;;;;;;;;;;;;x;;;;
VIN_socialist_2;Universal Workers Union;;;;;;;;;;;;;x;;;;
VIN_communist;Lawful Nature Group;;;;;;;;;;;;;x;;;;
VIN_fascist;Progressive Segregation Communion;;;;;;;;;;;;;x;;;;
ZSV;Urath;;;;;;;;;;;;x
ZSV_ADJ;Uraian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
ZSV_conservative;Integrity Party;;;;;;;;;;;;;x;;;;
ZSV_reactionary;Affinity Movement;;;;;;;;;;;;;x;;;;
ZSV_liberal;Unconditional Affinity Movement;;;;;;;;;;;;;x;;;;
ZSV_liberal_2;Universal Earth Movement;;;;;;;;;;;;;x;;;;
ZSV_anarcho_liberal;Independence League;;;;;;;;;;;;;x;;;;
ZSV_socialist;Constitutional Preservation Voice;;;;;;;;;;;;;x;;;;
ZSV_communist;Undivided Communion;;;;;;;;;;;;;x;;;;
ZSV_fascist;Labor Union;;;;;;;;;;;;;x;;;;
COR;Corceres;;;;;;;;;;;;x
COR_ADJ;Corcerian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
COR_conservative;United Builders Formation;;;;;;;;;;;;;x;;;;
COR_conservative_2;Moderate Voter Movement;;;;;;;;;;;;;x;;;;
COR_reactionary;Identity Party;;;;;;;;;;;;;x;;;;
COR_liberal;Trade Movement;;;;;;;;;;;;;x;;;;
COR_liberal_2;International People Union;;;;;;;;;;;;;x;;;;
COR_anarcho_liberal;Liberty Union;;;;;;;;;;;;;x;;;;
COR_socialist;Republican Preservation Movement;;;;;;;;;;;;;x;;;;
COR_communist;Rational Industry Movement;;;;;;;;;;;;;x;;;;
COR_fascist;World Motherland Group;;;;;;;;;;;;;x;;;;
SLA;Slatrhaugr;;;;;;;;;;;;x
SLA_ADJ;Slatrhauian;;;;;;;;;;;;;x;;;;;;;;;;;;;;
SLA_conservative;Patriot Union;;;;;;;;;;;;;x;;;;
SLA_reactionary;Integrity Coalition;;;;;;;;;;;;;x;;;;
SLA_liberal;Parliamentary Law Union;;;;;;;;;;;;;x;;;;
